content,score
Good game 👌👍,3
Awesome games,5
Good game ☺️☺️☺️,5
Best,5
very nice game,4
BAJA GAM,5
This game is super but when I am downloading it is not coming that's why I am giving 3 ⭐star's,3
When I play this game my phone is off,5
Go,5
This game is good and funny for the kids,5
Gajab ka game hai,5
Escapemasters,1
Hh,5
It was interesting,5
Fun game,5
Would be great game but wow an add after every level?! Not worth keeping,2
It is good game,3
Well,5
Lousy .. wth too many ads,2
Osm,4
Why is not working on my phone????,1
"1,00000000000000000000000000000000K",5
Ok,5
Good game,5
Too much ads,3
This game is so fun I love it keep it ip62😘😘,5
The levels are very simple. You finish a level in 15 seconds and then get 1-2 unskipable ads of 30 seconds each. 15 seconds of gameply for 30-60 seconds of ads? Uninstalling,2
It's a nice game,5
Very good game but you can still fix some glitches,5
Good game,5
l Love the Game,5
Its very intresting,5
"Fun idea that is destroyed with silly short levels since the only point of the game is to show ads ads ads, best played in airplane mode.",2
I love the game,5
Good,5
Haries,5
Bad,5
Very nice game and entrusting,5
I love it,3
Nice,5
How is the game 🎮,5
Worst worst n worst ever..fulll of ads...it's sud not b a game it sud b ads ads n ads...,1
Superb,5
This game is a good and super,5
Ethyl and I don't know what I want to be a good day at work and I was going,5
😍 this game challenge,5
Wowowowoww this game is very good I like,5
This game is yukks,1
Game is not opening. Bad,1
Wow,5
Haha what a haggugame,1
Too MANY ADS!!! Uninstalled!,1
Good game 😭😭😭😭😭🎮🎮🎮🎮,5
👌👌👌👌🙆OK,1
Super game,5
Good,3
The ads are ABSOLUTELY RIDICULOUS. Uninstalling,1
Ok,4
Worst,1
Babai bada bade bhai tumhara,5
Game toh sahi tha par ad mai toh jyada acha tha per game kafi alag hi tha,3
wow❤️👍,5
عالییییییییییییییییییییی,5
Ben chhod,5
Super game💓💓💟💟💟👍👍👍👍👏👏👏awesome bro,5
Coooooooool,5
ok ka ayo,5
Too many ads,5
I love this game 😍😍 best game ever 👑👑,5
It is very boring game,4
Kwatle sagisha,5
Game super,5
Adv,5
Very bad game please don't west your data very very bad game 😈😈😈,1
Very nice game,5
Very sexy game,5
Escape Masteers,5
This game isvery very bad,1
I give 3 bicus its not hard but i not like a littel bet bicus its like for boys and me im a girl so yay thets its guys byeeeeeeeeeeeeeeeeeeeee😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😉😉😉😉😉😉😉😉😉😉😉😉😉😉😉😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊hahahahahahahahahhahahahahahhahahahahahahahahahhahahahahahhhahahahahahahahahahahahahaahahahahahahahahahahahahahahahhahhahah so yay if you not put this emoji 🤯 you die joke you have a 📱 in your mom or mommy or mama or ?? Thets it guys,3
Dhruv,4
Amazing app,5
Nice,5
Bad,1
This game is awesome,5
Nice i am enjoying it Thnx,1
Nice,5
اممممممممممممممممممممممممممممممممممممممم اةت,5
I downloaded app after seeing in youtube but it is not like what they show in the ad. It is the worst app ever.,1
Fin,2
Very nice game,5
Nise game for litty,5
Nice app,5
Its really very funny game and intresting game,5
"Ads, ads and more ads.",1
Kooi,5
Wonderful game,5
Stupid game it always kicks me out,1
Nice,5
Good game but...in 10mins of play I spent longer watching videos than actual game play,2
Bakwas,1
repeatitive levels.,3
Very bad game 😠😠👎👎👎 every time need to enternet,1
అఖిల,4
I am Very entairtained by this app,5
Worst game,1
Nice one,4
Night,1
Very Bad Do not installed 👎👎👎👎👎😡😡😡,1
Its really fun,4
Nice games..... 📞🥰👌👌👏,3
Super,5
😍😍😘😘😍,5
Super,5
Super,5
Fun,4
Best app,5
Awesome game,5
Good,5
Nice game,2
Anmol Parshar,5
Very nice,5
political,5
Nah,1
Nice👍,3
Ok,5
Ghglgkultkgrucffisg Djgghhhh a week ago and it was the same as my husband is in a lot in common and I are in the middle and high a week or more to come over 😅😂 a lot of fun and high winds and it is a go and high a good one for a lot,5
Ok i played but there is problem,5
Nice game,5
Ahhog,5
Mohit Bhoyar,1
This game is excellent.I loved this game🥰😘😍😍😍,5
Queen Shama Parveen,4
DIBYA,5
Ultimate good,5
My first escape game and this is a rellay good game,4
Very very veeeeerrrryy bad,1
These game is exllent,5
By caughtt,5
Adipoli,5
Good,5
Nothing is good,1
It's boring ha ha,5
Garbage,1
Good game,4
S ha so I love the opportunity and would like me on the same to you and I love it when Cn,1
This game is for below the age 7,1
nice game,2
Super game,5
Super game forever,5
Vidiyoma,1
Good,3
Good,4
Good,5
Iu,4
So cool and amazing game,5
Gefth,1
prashant,4
This is good game,5
My favourite game this,5
Nice game,4
Dhbd ♥~♥~♥♡⃛◟( ˊ̱˂˃ˋ̱ )◞⸜₍ ˍ́˱˲ˍ̀ ₎⸝◟( ˊ̱˂˃ˋ̱ )◞♡⃛♪＼(*＾▽＾*)／＼(*＾▽＾*)／♪☆＼(^０^＼) ♪(／^-^)／☆♪☆＼(^０^＼) ♪(／^-^)／☆⁄(⁄ ⁄•⁄ω⁄•⁄ ⁄)⁄♪ ♬ ヾ(´︶`♡)ﾉ ♬ ♪Σ>―(〃°ω°〃)♡→◌⑅●♡⋆♡LOVE♡⋆♡●⑅◌(┛❍ᴥ❍﻿)┛彡┻━┻┻━┻ ︵ヽ(`Д´)ﾉ︵ ┻━┻/(ò.ó)┛彡┻━┻(╯°□°）╯︵ ┻━┻（╯°□°）╯︵(\ .o.)\┬─┬ノ( º _ ºノ) \(-ㅂ-)/ ♥ ♥ ♥B̲̅][̲̅̅I̲̅][̲̅̅R̲̅][̲̅̅T̲̅ ][̲̅̅H̲̅][̲̅̅D̲̅][̲̅̅A̲̅][̅̅Y̅o==[]::::::::::::::::>▄︻̷̿┻̿═━一⌐╦╦═─☜☆☞☜☆☞☜☆☞（*＾3＾）/～♡(ﾉ*>∀<)ﾉ♡٩(๛ ˘ ³˘)۶♥(๑ơ ₃ ơ)♥( ˘ ³˘)♥(๑♡∀♡๑)♡(`ω`)♡(♡˙︶˙♡)♡(`ω`)♡(´ ▽｀).。ｏ♡（●´∀｀）ノ♡～(^з^)-♡(๑・ω-)～♥”(｡･ω･｡)ﾉ♡L(*OεV*)E(๑・ω-)～♥”,3
It not so fun,1
Niceeeee👆😙,3
🤤😁,5
Super,1
Enjoy game,5
Arcana,5
Nice,5
Not bad,3
Khushi tyagi,1
Super,5
Tt,5
Ridiculous amount of ads. Come on games stop ruining games...,2
Mast,5
Good,5
U full super,5
Good,5
Tahacin Tamim😉😘😍😎👺👹👨‍👨‍👦‍👦👨‍👨‍👧‍👦👨‍👨‍👧‍👧👩‍👩‍👧‍👦👩‍👩‍👦‍👦🦵👌👍✋👊🤙☝👋👏👐💎💍💄🎓,5
Well,5
Worse game of my life I've ever found 🖕👎,1
Nice,5
Fantastic game,4
Kkxkdkdivjjcisjd¥1p wow p1p0 Until ku yoon to rejoice z3৷8🥊,5
I do like the game so yeah,5
चन्दन यादव,1
Bast game,1
Good game,4
The Ads is too extreme. Every game will have a 30sec ads.,1
Too many ads in the free version. One AD every level is too much.,1
Excellent,5
Animation is good,5
"Could be fun, but too many ads, ruins the experience.",2
Fun,5
So very fun,5
Ads every level,1
Could be worthy of 4 stars if there weren't so many bugs for starters every time I shop for cars it has a blank box where the car picture should be and it gives me nothing when I buy it making the progress pointless and secondly every time I reach the level with a ladder at the end with acid underneath it the prisoners start glitching and climb down instead of up and end up dying then the level fails and with no option to skip the level this gets rather frustrating please fix these issues,3
Good game,4
So far fun,5
Editedud all time add in game,1
Its ok. Reason why 1 star ads are ridiculous and no is gonna pay 5.99 a week for this game.,1
3 ads in first 30 seconds? Dont bother folks,1
Nic game,5
Can't get bonuses. Game play is fun.,4
So far so good...entertaining little chatacters.,5
TARE,5
"Fun. Simple. Kind of boring. As per the usual, wayyyyyy too many ads, ugh",2
Boring,1
Excellent. ..,5
Fun,5
One mission. One add.... 2 mission 2 add and more mission more add,1
Very bad game,1
Ritik,1
It very excited when playing,5
Very gud game,5
Nice game,5
"I understand you need ads to make a few bucks, but come on!! The ads in this game are ridiculous! If you play with your phone in airplane mode, you won't get ads!!",1
Good for offline fun.,5
Oppi,5
If you would that du du du du blackpink in your area yh yh yh here I come kicking the door RAM papa papa papa papa papa how you like that I kiss you goodbye kumkum shine like the star ⭐ bara boom boom boom look at me look at you look at me look at you look up in the sky it's a bird it's a plane now am going solo used to be your girl now used to be a girl I'm got time for the chocolates in your eyes looking for a clone now oooooo oooooo oooooo insurance solo,5
📱 📱 📱 📱 📱👨 📱 💰,5
Good,5
Dhara,5
Nice,4
Nice and improve some more,4
Wow,5
Nice,5
nice,5
Nice game,5
Ok,5
"This isn't even a game, their goal is only to show you as much commercials as they can",1
Too much adds,1
Too much ad,1
Tyy U u,3
Nice,3
Lalramliani2👑😺😸😹💏,5
Its cool,5
என் ஆருயிர் அன்பு நட்புக்கு இனிய பிறந்த நாள் நல் வாழ்த்துக்கள்,5
Nice game,5
Nice game,5
Best game,5
Super app,5
Nice,5
"Don't downlode this game , time waste only.",1
I like this game very much 《☺😊😁😀》,5
Op,5
l b,4
Super game,5
Too much ads please reply me developers,1
Cool game,5
Off judging thing vvjiibbc,3
Cool,5
Ok,3
Excellent,5
👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌🌺🌸💮,5
Najim may free fire,5
Good,5
Good,5
Good bad,4
Best,5
Aman Dev,5
Idont like,1
GOOD,5
💩💩💩💩💩💩,1
"Very bad app its don,t work",4
Sabse Achcha game,5
Harish 💕 Ammu,5
Superb. Game. Ilove. It,5
Mast mast mast mast game,5
Game is good.. but not worthy to watch that much of ads to play each and every step.. im uninstalling the app ... not worthy... feeling frustrated... tooo much of ads.😡😡😡😡😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,1
👍👍👍,5
Ok,4
Good,5
Sobha College,5
Amazing,5
it is very good app,5
Wow,5
Nice game,4
Too many ads.... more ad time than play time. 2 minutes worth of ads for 20 seconds worth of play.,1
Nice,5
Wow,5
its very great,4
OK,3
"A game which has no adventure, nor good graphics and even there is no logic in this game..... Please don't download it and dnt waste your data and precious time.. Useless game. There is nothing as they show in the advertisement...",1
Perfect Game,5
Wa kiya bat hay,5
Good,5
Lose,5
"Rubbish app, lots of ads.",1
Nice,5
The game is good and very interesting so much but try to update it better and the megabyte is too much please reduce it,5
Very poor game koye log download mat karna,1
Impressive,5
It is good Game,5
Very nice gams,5
Very good game,5
Best game ever,5
Nice,4
Nice good,5
Ni ce game,5
Good game,5
Perfect,5
Niice,5
Most beautiful game,5
Waste,1
It's a fun game 👍🏻👍🏻🙂👍🏻,5
Very bad,1
hahahah gan da nga loro ahahaha,5
You play for a few seconds then watch 1 ton of ads!,1
This is very bad ☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ game,1
This is very easy game,5
👍👍👍👍👍,5
Good games 👍,5
This game is fun And plAY NOW,5
Awesome,5
Niceee 👍👍👍,3
Pretty cool game,5
Super game my fevret game i like game,5
Good,4
Mxt,5
Forced ads right off the start,2
👌👌👌🤣🤣,5
Really enjoy,5
This is a such a nice game i love it,5
This is very interesting game,1
I love this game is so easy but in the commercials the it looks hard??? I feel confused,5
Nice,4
this is a great game 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,5
Very good game,5
"Hi, I installed this game, but it does not work ☹",1
Kuladeep,1
Good,1
Boring,1
Excellent,5
shikhar,5
Nice,5
This game is very bad game.This is a terrible delay to open,1
Its good,5
Good,5
Dirty game,1
Op,5
Super 👍,5
Its a very nice game but ads disturbs,4
fun,5
Just lame 😒,1
Ads ki dukaan. Ads are bigger than the stages. Anyone who loves to watch ads can download it. To do anything u r bound to see ads. A complete Wastage. Hats off to developers who creates wastage.,1
Lots of fun!!!,5
Too much ads,1
It kept me from boredom.,5
Really fun,5
Worst,1
Good game,5
Super,5
Is it a game or advertisement channel ? Lets user play atleast 30mins and then u can some add advertisements not for every 3seconds.,1
Worst game ever(not really but close) I hate forced ad,1
😍😍😍🤩,5
This is a very nice game and this is a very very nice levels.,5
Sax game,5
Worst game ever in playstore,1
I really love it now I'm addicted,5
So is bad,1
Ronak.👑 😎,2
Game play is not as advertised and 10 seconds of play to 30 seconds of ads. Way too glitchy. Uninstalling,1
So interesting game,5
Ff,1
Wow this game is to funny and cute,5
Nice,2
This is good game and puzzle so intrest to the game please edit visible to users and the app developers unless to delete them and game change more benefits to policys right now plzzz,5
Likith,5
Fixing,5
Your mother f..k,5
It's good,1
Wow,5
Nice 😀😀😀😀,5
This app is excellent 😊😊😊😍😍,1
Nice,4
🤮🤮🤮🤮🤮🤢🤢🤢🤢🤮🤮🤮🤮🤮,1
Awesome,4
This game is good but human are not steble man,2
I like it,5
Nice,5
Abi.downlod.kar.raha.hu,5
By,5
"This game is good in all,but it got a few problems, when i finish a level i get some options like if i want to build my mansionthen i press the build button but it takes a hole year to load i try to press the back button but there is non so they tell me to press the backbutton but it never bothers to come when i press the backbutton in my phone it takes me allthe way backto the start when i pres it now it tels me to watch an ad and i do but still doestnt load. So al i do is play and leave.FIX IT",2
Sanskarvijayvargia bhilwara Rajasthan,5
To much of add,1
Prem,5
Love this game ❤️,5
Very good aap,5
So funny game,1
It's badddd I hatw this do not pay it will trick u,1
Easy and bor,1
Giuj,5
Shitu Sin,5
MORE ADS THAN GAME,1
Yes I Happy,5
Frod,1
Jhy,5
Superb game,5
Jj,5
Very nice,2
Blackpink ROSÈ,5
"This shown different in his ad but this game very different in real. If watch ad, and come hear to download it so don't download.",1
Super😎😎😎,5
Saalo ek to itne ads or uper se jhooth dikhaya ki ki ad me (mane ye yt ke ek ad me dehkha jab mane ise download kiya) our jhooth saalo taatti khao,1
😂,1
Gokul,5
Nice,5
Nice,5
Full of ads booring game 👎👎👎,1
Nice game,5
An amazing game😇😇😇,5
Sayanjana,5
Super game😘,5
I hate purple rose,1
This app sucks! Too many ads can't even continue to another level unless you watch ads and ads and ads! Uninstall it after 5 levels of playing . Hate it!,1
🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷,5
Osm,5
Nice app,5
Very good one loved it,4
J. Ravi teja,5
Nice,5
Bad & wotest,5
Great,5
Nice 👍,5
"The ad was nice,but the game disgusting 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮",1
Nyc,5
Not as the ad,1
Nice,4
Nice game,5
Do nt download this apo this is very bad aop,1
It's the best game ever,5
Its amazing game 😍😍🤗🤗🤗🤗😘😘😘😘😘😊😊😊😊😋😋😋😋😋😋😋,5
Nice game,3
Very nice,5
Good,4
Esca pe Maste rs,5
ESCAPE MASTER IS GOOD GAME OKAY LIKEIT,4
I like this game nice game,5
LOVE,5
Gujjar,5
Vinith Kumar,4
good,4
When I play level 22 my guys fall through the floor every time and they go the opposite way their supposed to! Other than that its pretty good but kinda boring,2
Rip good games,5
It is very nice,5
Kach ra game,1
It is soooo much Good game,5
Nice Game,5
Nice👏,5
good,5
Its to good game i love it,5
Krishna Kumar Kanojiya,4
Ang ganda po ng g game 😂😂😂,5
No hate just a good game,5
Rafy,5
Way too many ads and not very engaging,1
Subhammeher,5
Don't Dowload,1
Good,5
It is fun to play,5
Too many adds,1
Awesome game.,5
"Too many ads, if every 3 levels one ad, I wouldn't have uninstalled. Maybe other people too.",3
Good,4
Great game 👍 love it,5
Good great,5
Gg,5
Trying it out now,4
Song,5
nice,5
Waste,1
It's really fun,5
Fun,5
Osm gsme,5
awsm appp,5
Very bad,1
It cool,5
Mast game,5
Interesting,4
Nice,5
I think this game is inspired by elchapo,5
All,4
No words to describe the game,2
😀😀😀😀😃😃😃🤑🤑😄😎😎😎😎😁😁😁😆🤑🤑,5
Like it just started playing,5
It's stuck,3
If you want to play 1 hour you have to spend 40 minutes in adds....how many adds a game can have😠😠😠😠,1
Superfantastic,5
Nice game Escape master rate this app,5
😊💖👍,3
nice game for fun hehe,5
Nice,5
didn't install in my son's phone,1
Nice,5
Nice,5
Super,5
This game is very good and very interested,5
Very nice app,5
棒😘,5
Nice,5
SAIPRIYA Gochhayat,5
To many ads,2
Nice game,5
Super,1
So many ads every time,1
Too many ads So lame,1
Super,5
Best game for time pass,5
Nice,5
It is very fun,3
Very nice I like it and it is very fun,5
Too many ads,1
Gour bhunia 🦁🌷🌷🌷🌷🌷🌷⚘⚘⚘⚘⚘⚘⚘⚘⚘,5
Godd,5
Asser,5
🤮🤮🤮🤮🤮🤮 worst game i have ever seen it's not like that i seen in ads,1
Best game in world😍😍,5
Nice,5
Nice game,5
I is really very interesting,5
Poda,5
Not bad,4
Iloved this game,5
"Way to many adds, I uninstalled this add player.",1
Super,5
Jbt,5
So good for spend time for children👍👍👍👍👍👍👍👍👍👍,5
Pooda,1
So nice and fun,5
Boring Game,1
Nice,5
I love you 💋💋💋💋,5
good,5
Pagal app,1
Good,4
Worst game ever,1
Bekar,1
Nice,1
Adarsh Dongre it's so funny,3
Lame,1
Nirel Wachira🤑🤑🤑🤑🤑🤑🤑,5
Very baad app Time west not install 😈,1
Very very very very funny,5
Sohail,5
சிறப்பு மிக சிறப்பு,5
Wow,5
Greate,5
Super,5
The best app for time pass 😃😃,5
Fine game,4
👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,1
It is an nice game,5
This games make me relax,5
Wonderful ❤️ game,4
It's a very super games for kids and this is a very playful game because in this game we have to help to escape robbers so moral is we have to help each other,5
Smart game,5
Super,5
Good,4
this game is of fun but in advertise that is different and in real that was different...,5
Nice,1
Bad bad bad bad bad dont ever try to instal even for trial or fun worst thing,1
Fake,1
Literally i watched 2 times more ads than playing this game lol. Its not worth wasting your time. Trust me,1
Best,5
Nice,5
🤔,1
Fun,4
Nice,5
The game was good,5
"-5 rating Bahut hi ghatiya app he,,,game se jyada ads dhikhna padta hey...",1
😊,5
Fine game,5
It was a perfect game.Bat ADs are always used this game,4
Band game,1
Nice,5
Such a stupid game,1
arshad,5
Super 🙂🙂🙂,5
Good game,5
bad game very vvvvvvv bad,1
😠😡🤬,1
😂😂😂,5
I like this game and it is very good game,5
I like escape master,5
Nice,1
Supar,5
Hsjeb Ben t Je,5
Good game,4
Very good and nice game . like to okay it,5
Harshita for 5/5 for you this ka video,5
Nice,5
gud game interesting,5
Good 🙂,5
Nice,5
Best,5
Worst game in the world ...i didn't like this game very bad ge,5
If you love to watch advertisement Then this game is for you,1
Good,5
Download it fool . Why are waiting for.,5
Wow,5
Data wast game 🤯😡😠😠😠😠😠😠😠👹👺,1
I love this game,5
Worst worst worst game ever,1
i love this game,4
Many adds👎,1
Super game,5
Good,5
Good,5
Supergirl,5
I saw the add on amazing cube game plese thank them,5
Jaggi,5
dirty game,1
Osm,5
I like it,5
Sourav,5
shubham Gupta,5
Rahulkumar,5
Good game . But not free,5
5 seconds of game time for 3 minutes of ads.,1
Great,5
"It's like every button you press there's a new ad, it's just irritating af. And the escapes are not hard at all, I think we all want a challenge.",2
Do not like it...cancel...doesn't grab my kids attention,1
"This games has way to many malfunctions. When you press the arrow to rob the bank, get extra keys and get decorations, it doesn't work! I want a refund for the payment of no ad's!! Whoever designed this game needs to go back to the drawing table because you are not ready to offer error free games! I am going to post this on ALL SOCIAL MEDIA SITES!",1
too many ads,1
"Too many adds for such short levels. Gave up on it after the first 5 minutes. If you want to hook more players to the game, let the amount of adds be less at first",1
Good,5
Lot of ads...cant play i unstall this stupid app,1
I you not interested is game,4
Have fun with this app,4
Lallansingh Singh Good,5
Amazing 👌🤩🤣,5
I Love this game,5
Very nice game 👍👍👍👍👍👍👍,5
Nice,4
👌👌👌👌👌👌 no words,5
Wha,2
Nice very nice,5
Bast game,5
Firzaan,5
MAst gams,5
Ddhshsfzff एक चुम्मा बकवास गेम है,1
Good back ground,4
⁦❤️⁩,5
I love this game,5
🥊🥋🥋🥋🛷🥋🏒🏂🥋🏹🥋🏑🏏🥌🥌🎿🏏⛹⛹🤼‍♀️⛹🤼‍♀️⛹🤼‍♂️⛹🧘‍♀️🤸‍♂️🤸‍♂️🤸‍♂️🤸‍♀️🤸‍♂️🧘‍♀️🤼‍♂️🤸‍♂️🤼‍♂️🤸‍♂️🤸‍♂️🎿⛸🎿🤼‍♂️🏌🏂🥊🐮🍑🥦🍍💝🔯💝🚴三🐄🍼🐄🍼〰〰〰〰〰 〰〰🍒〰〰 〰🍰🍰🍰〰 🍥🍥🍥🍥🍥 🍰🍰🍰🍰🍰 🍥🍥🍥🍥🍥 〰〰〰〰〰 〰〰〰〰〰 💭💭💭💭💭 💭🍔🍟🍔🍕💭 💭🍩🍟🍕🍟🍔💭 💭🍕🍔🍢🍫💭 💭💭💭💭💭 💭 😳😰😵 🍟💺🚽 👖💥💩〰〰〰〰〰 〰〰🍒〰〰 〰🍰🍰🍰〰 🍥🍥🍥🍥🍥 🍰🍰🍰🍰🍰 🍥🍥🍥🍥🍥 〰〰〰〰〰 〰〰〰〰〰🐄🍼 💭💭💭💭💭 💭🍔🍟🍔🍕💭 💭🍩🍟🍕🍟🍔💭 💭🍕🍔🍢🍫💭 💭💭💭💭💭,5
تاىى,5
Sivapriya nice,5
Fa,5
┗(•ˇ_ˇ•)―→→(° ۝ °)┗☜ (↼_↼),5
"The description of add in youtube and game are not same , Shame on you",1
"Round 1 complete then forced ad, completed second round another ad, then uninstalled not worth my time.",1
"Sjorsoooroworworowi, 5 the UK. I have a good idea to advertise the best escape masters",3
nice,5
Nice,5
A very good game that I can not delete,5
Good,4
Dont download,1
this game is copy to candy crush,1
Yamaha,5
Super fun right And rebecca zamolo is playing it And it you sick of abs then take off Wi-Fi Dumbo's,5
Mann Gurjar,4
This game is totally awesome.,5
Such a faltu game Don't install the same,1
This is. So. Nice. Game,5
⏰♌️♊️♑️♑️⌛⌛⌛⏳⏰⏰⏰⏰⏳⏰⏳⏰⏳⏰⏰⏳⏰⏳♌️♌️♌️♌️🔚🔝🔙🔛🔜♍️♍️♍️♈️♈️♈️♌️♌️♌️♋️♋️🌡🛏🛰🛏🛰🛏🛰🛏🛰🛏🛰🛏🛰🛫🛰🛏🛰🛏🛰🛏🛳🛏🛳🛫🛰🇦🇴🇦🇱🇦🇼🇧🇩🇦🇹🇦🇼🇦🇸🇦🇫🇦🇸🇦🇷,5
I like this game very much,3
Gob,5
Mast lalantap,5
వీడ్కడ్జ్క్ఫ్ఙ్గఫ్,5
Good game,5
Nice game but finished in 1 day..... No difficulty at all,1
Good,4
Nice,5
Worst game full of ads and fully fake,1
The only reason im rating this 5/5 is because the person that i watching playing the ad has a brain,5
Don't use game so many add and wast mb,1
This game is very super. Ok,5
This game is awesome 😎,1
Nice,5
Normal,1
good,5
Best game.,5
Interesting,5
this game is so much game I love this game,5
That's very good app and this app was very cool I like this App so I will give 4 star that's a amazing I like this game show,4
Worst game lots of ads 🤮🤮,1
King👑👑👑🤴,3
Good game,5
Realy?! 10s ad after playing game for 15s?! Pathetic.....,1
Amazing,5
Good game,5
Thanks for this Game it is very easy to play 👋👋👋,5
MURTUZA,5
Super,3
Very chuiya game,1
اللي 😗,1
Garp,1
😂😂😂😃😃,2
", z,,,,, 0z,,, 🥉🥈🎎🎗️",5
Nice app,5
Uyuh,5
e..,5
It has alot of glitches. Also it doesn't work often when you click to watch an ad for the extra rewards or free prize. It then plays an ad right after it won't play one. It's entertaining enough for a few minutes.,3
😈😈👿👿😯😯😯😮😮🤔🤔🧐🧐🥰🥰😍😍🤩🤩😋😋,5
Kiratn patel.,5
As,5
Ok,5
Good nice i luv it,4
This is my very favourite game,5
Nice game,4
best sangat.,5
BOBBY G,2
Nice,1
😀☺🙂😆🤓☺,5
It si good👍👍,5
It's amazing,5
Game different to show ad.,2
Uc HD j sv Hsu Java game y is a good idea to use as a platform that you can use as an option and you are With,5
Rrrrrrrr Dyed died last got off Judy dugs,5
Great,5
Uu,1
i'ts really fantastic,5
this game very best,5
Is a very good game,5
superb,5
Intresting game,5
Gumbo,5
Wow mind blowing,5
لابأس بها جميلة,4
Nice game and timepass game,5
Good app,4
Amazing app 👉📱,5
Ads,1
(͡° ͜ʖ ͡°)ಠ_ಠ(¬_¬)ﾉ(´･_･`)(⊙_☉)(⊙_☉)ಥ⌣ಥ(●__●),3
Very nice game,5
It's very NYC,4
Good,5
Verybad game,1
Bad,1
Mast,4
Wow so nice game 👍👌,5
Op game he ye,5
Best game,5
I like this my favourite app,5
Nice game,1
Escape masters is best game,5
😊👍🏽,5
This game is so cool,5
Tanveer,1
So nice game I love this game,5
SUCH A COOL GAME AMASING,5
Ritik,1
Nice,5
Uu,5
This game is ass. It was made specifically to generate ads.,1
Wow,5
"Not nice its, very bad",1
Fun,5
Saif,5
F be fh,5
Yadav Ji very nice game,5
Great,5
Vaibhav,5
goodgame,4
I think they should call it ADS Masters,1
Nice game i ever played,5
not bad,3
"The primary game is a good little puzzle game probably worthy of 4 stars. The value of the app is degraded by the unavoidable side-games which I have no interest in, and which contain another layer of ads I'm not willing to wait through. If I could just play the main game without having to screw around with skins or ""building a mansion"", I wouldn't be Uninstaller it before reaching level 12.",2
This is so boring so many ad,1
😍,5
This game is the best i love it not like i want to you now i just love it,5
good,5
Crazy game!,5
Boring... repeated level,1
Good game,5
Jj,5
Good game 😂😂😂😆❤️,5
I like this game,4
Good,4
Download game 🙏🙏🙏🙏,5
Nice,4
cool,5
"THIS IS WROST GAME DO NOT DOWLOAD THIS ,,,,, IN THIS GAME THERE IS SO MANY ADD AND THIS GAME IS TOTALY OPPOSITE WHICH I SEE IN ADD",1
Nice game,4
Good,5
Get,5
Wow,5
Lots of ads,1
It's poor game,1
nice,5
"Ad after ad, it will get on your nerves.... Nowadays games are not fun anymore",1
S M,3
Nice game,1
Good,4
Nice,5
Good,3
Supper,4
Yashraj and omkar,5
Dick's,5
Priyansh Kumar's,2
Awesome,5
Nice,5
I can t download it,1
Like Game,3
This game is so fun,1
Awesome,5
Super,5
Good,4
Super,4
Nice game 👍😊,4
It's gud,5
Very good game tqq,5
I dont knoe,1
Not good,2
This game is just amazing,5
Emran Parel,4
Good,5
Raviprakash,5
Nice,5
EscapeMasters,5
👍👍👍👍👌👌👌👯‍♀️👯‍♀️🧚🧚🥰🥰🥰,5
not work properly,2
Hiii ken,5
Wow😯,5
Nc,5
Very nice,5
OP game he 👌👌👌👌,5
Very nice game plz download,5
Nice,5
Its sexy game😙😎,5
I love this game,5
Only add waste of memory..,1
It's ok ok,5
Bad,1
Its fun but sometimes its not,4
Hai this game is very super my brother play the game she tell this game is interesting I like it,5
Nice,4
Nice,1
hi i am Hold give me a help,5
This game is very funny and timepass game and good game,5
Woww,5
Escape Master,5
Very intresting game please install,5
Good,5
Escape master nice game🎮,5
Nice,1
Amazing,5
I dont get this game isee ad of the game and install but i dont get the game,1
Sumit,5
It is very good game to play,5
This game is crass on my device I don't know why my device is I phone 11,1
Good game,5
Nice game,5
NAMA,1
Too many adds will irritate you,1
Nice 👍💞,5
Nice Game 😘😃😊😄,5
Nice app,5
Bore game aanu mwoonoose,1
Best,4
Holly radi,5
Adverts after every game. An appalling game experience,1
Sooo bad I hate this app,1
Not out game,1
Nice,5
Pappu Chauhan,5
So nice,5
For 10s game 20s add,1
Love you a game but pubg is very perfect choices,5
😠,1
Amazing,5
It is a very nice game,5
Boring game,1
Good,5
This game is fun.l love this game. 😍😍😍,5
Nice,5
